Marital status,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Target_Numeric,total_units_enrolled,total_units_approved,approval_rate,avg_semester_grade,evaluation_load,is_mature_student,financial_risk,scholarship_effective,enrollment_stability
1,1,1,133.1,3,1,3,10,116.2,0,0,1,1,0,24,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,10,0.8333333333333334,13.261904761904763,23,0,0,0,0.5217391304347826
1,1,1,133.1,37,19,9,3,123.0,0,0,1,1,1,28,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,10,8,0.8,13.380952380952381,25,1,0,1,0.4
1,1,1,118.0,19,38,7,9,113.5,1,0,1,0,1,19,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,11,0.9166666666666666,13.75,15,0,0,1,0.8
1,1,40,120.0,3,3,4,2,125.0,0,0,1,0,0,28,0,0,0,0,11.1,0.6,2.02,Enrolled,2,12,10,0.8333333333333334,15.014285714285714,20,1,0,0,0.6
1,1,1,133.1,12,1,4,0,134.8,1,0,1,0,0,18,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,0,0.0,0.0,24,0,0,0,0.5
1,1,1,145.0,3,1,4,3,149.9,1,0,0,0,0,19,0,0,0,0,16.2,0.3,-0.92,Graduate,1,0,0,0.0,0.0,0,0,1,0,0.0
1,1,1,125.0,1,1,4,4,119.8,1,0,1,0,1,19,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,16,16,1.0,12.82875,16,0,0,1,1.0
1,1,1,125.0,39,3,3,2,125.0,1,0,1,0,0,21,0,5,0,1,10.8,1.4,1.74,Graduate,1,10,4,0.4,6.875,12,0,0,0,0.8333333333333334
1,1,1,148.0,1,19,4,5,135.1,1,1,1,0,0,18,0,0,0,0,13.9,-0.3,0.79,Dropout,0,15,0,0.0,0.0,0,0,1,0,0.0
1,1,1,139.0,3,19,1,5,138.3,1,0,1,0,0,19,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,12,1.0,13.916666666666666,12,0,0,0,1.0
1,1,1,130.0,38,38,7,7,122.5,1,0,1,0,0,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,13.937142857142858,16,0,0,0,1.0
1,1,1,148.0,3,1,2,10,148.0,1,0,1,0,0,20,7,0,8,0,15.5,2.8,-4.06,Graduate,1,24,22,0.9166666666666666,14.641666666666666,24,0,0,0,1.0
1,1,1,130.0,1,1,9,4,126.2,1,0,1,0,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,11,0.9166666666666666,11.933333333333334,12,0,0,0,1.0
1,1,6,134.0,37,37,9,9,129.8,1,0,1,0,0,20,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,14.85,14,0,0,0,1.0
1,1,19,133.1,19,37,7,90,104.0,0,0,1,0,0,26,0,1,0,4,10.8,1.4,1.74,Dropout,0,10,1,0.1,6.0,23,1,0,0,0.43478260869565216
1,1,1,137.0,3,1,3,4,126.7,1,0,1,0,0,18,0,0,0,0,13.9,-0.3,0.79,Dropout,0,15,15,1.0,14.65486111111111,17,0,0,0,0.8823529411764706
1,0,1,130.0,37,37,9,9,120.0,0,0,1,0,0,58,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,10,0.8333333333333334,12.0,24,1,0,0,0.5
1,1,1,137.0,1,3,4,3,124.6,0,0,1,0,0,18,0,0,0,0,15.5,2.8,-4.06,Graduate,1,15,15,1.0,13.47025,18,0,0,0,0.8333333333333334
1,1,1,130.0,1,1,4,3,130.0,1,0,1,0,0,20,0,0,0,0,12.4,0.5,1.79,Enrolled,2,12,9,0.75,11.9,32,0,0,0,0.375
1,0,1,140.0,38,37,6,7,127.3,0,0,1,0,0,20,0,0,0,0,11.1,0.6,2.02,Dropout,0,10,0,0.0,0.0,0,0,0,0,0.0
1,1,1,150.0,37,37,9,9,122.0,1,0,1,0,0,29,13,0,12,0,9.4,-0.8,-3.12,Graduate,1,29,27,0.9310344827586207,11.848901098901099,36,1,0,0,0.8055555555555556
1,1,3,130.0,1,1,4,10,125.1,0,1,0,0,0,27,0,0,0,0,16.2,0.3,-0.92,Dropout,0,11,0,0.0,0.0,14,1,1,0,0.7857142857142857
1,1,1,133.1,19,38,5,7,110.0,1,0,1,0,1,21,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,13.142857142857142,19,0,0,1,0.631578947368421
1,1,1,134.0,1,19,4,9,129.8,0,0,1,0,1,20,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,11.416666666666666,14,0,0,1,0.8571428571428571
1,1,1,125.0,19,38,3,7,114.9,0,0,1,0,1,19,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,11,0.9166666666666666,11.85,22,0,0,1,0.5454545454545454
1,1,1,141.0,37,38,6,6,125.6,1,0,1,0,1,22,0,0,0,0,11.1,0.6,2.02,Graduate,1,15,12,0.8,13.115833333333335,21,0,0,1,0.7142857142857143
1,1,1,138.0,38,37,9,7,125.1,1,0,1,0,1,19,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,12.833333333333332,12,0,0,1,1.0
1,1,1,116.0,37,1,9,8,115.7,1,1,0,0,0,19,0,0,0,0,12.4,0.5,1.79,Dropout,0,12,3,0.25,5.666666666666667,12,0,1,0,1.0
1,1,1,122.0,3,3,2,2,112.6,1,0,1,0,0,23,0,0,0,0,7.6,2.6,0.32,Enrolled,2,12,10,0.8333333333333334,12.6,16,0,0,0,0.75
1,1,1,131.0,1,1,4,4,127.2,1,0,1,0,1,18,0,0,0,0,12.4,0.5,1.79,Dropout,0,12,11,0.9166666666666666,13.183333333333334,13,0,0,1,0.9230769230769231
1,1,39,140.0,1,19,4,8,140.0,0,0,1,0,0,19,0,0,0,0,12.7,3.7,-1.7,Dropout,0,12,0,0.0,0.0,0,0,0,0,0.0
1,1,39,140.0,1,1,4,3,140.0,1,0,1,0,0,20,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,10,0.8333333333333334,12.133333333333333,17,0,0,0,0.7058823529411765
1,1,1,127.0,1,38,9,7,120.4,1,0,1,0,1,19,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,13.464285714285715,13,0,0,1,0.9230769230769231
1,1,19,133.1,37,37,9,9,100.0,1,1,0,0,1,26,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,0,0.0,0.0,13,1,1,0,0.9230769230769231
1,1,1,117.0,1,19,4,7,113.5,1,0,1,0,1,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,13.654761904761905,13,0,0,1,0.9230769230769231
1,1,1,150.0,37,37,4,9,132.1,1,1,1,0,0,29,4,2,1,0,12.7,3.7,-1.7,Dropout,0,10,6,0.6,12.5,22,1,1,0,0.45454545454545453
1,1,39,160.0,3,1,2,6,160.0,1,0,0,0,0,20,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,12,1.0,13.1875,20,0,1,0,0.6
1,1,1,128.0,19,2,7,3,126.3,1,0,1,0,0,19,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,12.916666666666666,12,0,0,0,1.0
1,1,39,160.0,1,1,4,4,160.0,1,0,1,0,0,23,1,0,1,0,12.4,0.5,1.79,Enrolled,2,12,6,0.5,13.45,29,0,0,0,0.41379310344827586
1,1,1,126.0,2,3,3,2,100.0,0,0,1,0,0,25,2,0,1,4,10.8,1.4,1.74,Enrolled,2,15,6,0.4,12.333333333333332,20,1,0,0,0.75
1,1,1,135.0,3,3,1,1,125.8,1,0,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,13.154285714285717,16,0,0,0,1.0
1,1,1,139.0,1,38,4,7,142.2,1,0,1,0,1,19,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,12,1.0,12.833333333333334,12,0,0,1,1.0
1,1,1,125.0,1,19,5,5,119.4,1,0,1,0,0,18,0,0,0,0,12.4,0.5,1.79,Graduate,1,14,14,1.0,12.642857142857142,17,0,0,0,0.8235294117647058
1,1,1,106.0,1,19,4,4,106.4,1,0,1,0,1,19,0,0,0,0,12.4,0.5,1.79,Enrolled,2,14,11,0.7857142857142857,12.862857142857143,18,0,0,1,0.7777777777777778
1,0,40,120.0,37,19,9,3,120.0,0,0,1,0,0,36,6,0,5,0,8.9,1.4,3.51,Dropout,0,19,8,0.42105263157894735,13.375,25,1,0,0,0.76
1,1,39,150.0,1,38,4,9,150.0,0,0,1,1,1,20,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,12,6,0.5,11.833333333333332,35,0,0,0,0.34285714285714286
1,1,1,130.0,1,1,2,3,148.6,1,0,1,1,0,20,0,0,0,0,11.1,0.6,2.02,Dropout,0,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,116.0,38,38,9,8,108.7,1,0,1,1,0,18,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,5,0.4166666666666667,5.5,21,0,0,0,0.5714285714285714
1,1,39,130.0,3,1,4,6,130.0,0,0,1,1,0,19,0,0,0,0,12.4,0.5,1.79,Enrolled,2,12,11,0.9166666666666666,11.416666666666668,19,0,0,0,0.631578947368421
1,1,1,140.0,1,44,4,2,124.6,1,1,0,1,0,20,3,0,2,0,8.9,1.4,3.51,Dropout,0,15,5,0.3333333333333333,12.916666666666668,15,0,1,0,1.0
1,1,1,134.0,19,19,4,7,131.0,1,0,1,1,0,18,0,0,0,0,15.5,2.8,-4.06,Graduate,1,15,15,1.0,14.033222222222221,19,0,0,0,0.7894736842105263
1,1,39,130.0,3,1,3,6,130.0,1,1,1,1,0,20,2,0,1,0,12.4,0.5,1.79,Dropout,0,12,7,0.5833333333333334,10.833333333333332,22,0,1,0,0.5454545454545454
1,1,1,122.0,19,1,90,3,116.1,1,1,0,1,0,24,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,10,0,0.0,0.0,13,0,1,0,0.7692307692307693
1,1,1,128.0,19,38,5,7,125.6,1,0,1,1,0,19,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,0,0.0,0.0,6,0,0,0,2.0
1,1,1,130.0,19,19,7,9,121.3,1,0,1,1,0,18,0,0,0,3,7.6,2.6,0.32,Dropout,0,10,3,0.3,12.0,19,0,0,0,0.5263157894736842
1,1,1,113.0,4,38,2,7,107.4,1,0,1,1,0,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,10,10,1.0,13.6,14,0,0,0,0.7142857142857143
1,1,1,126.0,1,19,4,4,116.9,0,0,1,1,0,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,11,0.9166666666666666,12.685714285714287,15,0,0,0,0.8
1,1,1,135.0,3,19,1,7,123.5,1,0,1,1,0,22,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,0,0.0,0.0,18,0,0,0,0.6666666666666666
1,1,1,141.0,19,38,9,9,130.5,0,0,1,1,0,19,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,14.053571428571429,15,0,0,0,0.8
2,1,12,133.1,1,39,5,3,140.0,1,1,0,0,0,32,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,0,0.0,0.0,13,1,1,0,0.9230769230769231
1,1,1,133.1,34,19,0,3,117.1,1,0,1,0,1,21,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,0,0.0,0.0,24,0,0,0,0.5
1,1,1,144.0,37,37,6,6,127.5,1,0,1,0,1,19,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,13.542857142857144,16,0,0,1,1.0
4,0,1,140.0,38,37,9,9,126.0,0,0,1,0,1,39,3,0,2,0,12.7,3.7,-1.7,Graduate,1,16,16,1.0,12.412698412698411,19,1,0,1,0.8421052631578947
1,0,10,100.0,34,34,0,0,113.0,1,0,1,0,0,30,3,0,2,0,7.6,2.6,0.32,Graduate,1,16,16,1.0,12.404761904761905,18,1,0,0,0.8888888888888888
1,1,1,135.0,1,19,5,5,130.1,1,0,1,0,0,18,0,1,0,0,9.4,-0.8,-3.12,Dropout,0,10,6,0.6,10.375,23,0,0,0,0.43478260869565216
2,0,1,130.0,37,37,9,9,110.0,1,0,1,0,0,38,4,0,2,0,7.6,2.6,0.32,Dropout,0,20,6,0.3,10.375,24,1,0,0,0.8333333333333334
1,1,1,147.0,34,37,5,7,135.8,1,0,1,0,0,20,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,12,1.0,13.5,12,0,0,0,1.0
1,0,19,149.0,34,34,0,0,126.3,0,0,1,0,0,55,0,0,1,0,7.6,2.6,0.32,Graduate,1,12,12,1.0,13.333333333333334,12,1,0,0,1.0
4,1,2,130.0,34,34,0,0,130.0,0,0,1,0,0,53,15,0,13,0,7.6,2.6,0.32,Dropout,0,36,33,0.9166666666666666,13.088235294117645,36,1,0,0,1.0
2,0,1,120.0,34,34,0,0,104.0,0,0,1,0,0,54,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,9,0.75,12.675,20,1,0,0,0.6
1,1,1,125.0,37,37,9,7,123.6,1,0,1,0,1,18,0,0,0,0,7.6,2.6,0.32,Enrolled,2,14,10,0.7142857142857143,12.86,16,0,0,1,0.875
1,0,1,133.1,37,37,9,8,121.0,0,1,0,0,0,44,2,2,2,2,8.9,1.4,3.51,Dropout,0,15,8,0.5333333333333333,12.0,21,1,1,0,0.7142857142857143
1,1,1,149.0,37,37,9,6,130.5,1,0,1,0,0,28,8,0,8,0,10.8,1.4,1.74,Graduate,1,22,18,0.8181818181818182,12.11111111111111,24,1,0,0,0.9166666666666666
1,0,43,180.0,19,19,9,4,180.0,0,0,1,0,0,37,12,0,8,0,8.9,1.4,3.51,Graduate,1,25,25,1.0,16.704545454545453,25,1,0,0,1.0
1,1,1,110.0,14,14,90,90,112.5,1,0,1,0,0,20,8,0,3,0,7.6,2.6,0.32,Graduate,1,17,16,0.9411764705882353,12.055555555555557,24,0,0,0,0.7083333333333334
1,1,1,131.0,19,3,3,2,126.1,1,0,1,0,0,18,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,15,14,0.9333333333333333,12.705625000000001,19,0,0,0,0.7894736842105263
1,1,1,117.0,19,19,9,9,111.8,1,0,1,1,0,19,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,7,0.5833333333333334,11.25,21,0,0,0,0.5714285714285714
1,1,1,120.0,38,37,5,9,131.4,1,0,1,1,1,23,17,0,12,0,15.5,2.8,-4.06,Graduate,1,31,31,1.0,12.408906882591094,32,0,0,1,0.96875
1,1,1,160.0,19,37,6,6,144.3,0,0,1,1,0,22,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,0,0.0,0.0,0,0,0,0,0.0
1,1,1,100.0,3,19,3,5,115.0,0,0,0,1,0,24,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,0,0.0,0.0,0,0,1,0,0.0
1,1,39,140.0,4,4,4,2,120.0,1,0,1,1,0,22,0,0,0,0,12.4,0.5,1.79,Enrolled,2,12,7,0.5833333333333334,12.25,26,0,0,0,0.46153846153846156
1,1,1,160.0,1,38,5,6,168.6,0,0,1,1,0,26,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,0,0.0,0.0,15,1,0,0,0.8
1,1,1,141.0,37,37,5,5,127.7,1,0,1,1,0,18,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,12,1.0,15.0,12,0,0,0,1.0
1,1,39,130.0,38,19,9,9,150.0,0,0,1,1,0,24,2,0,1,0,11.1,0.6,2.02,Dropout,0,12,6,0.5,12.625,16,0,0,0,0.75
1,1,1,142.0,1,38,4,3,129.8,1,0,1,1,0,18,0,0,0,0,10.8,1.4,1.74,Enrolled,2,10,1,0.1,7.5,11,0,0,0,0.9090909090909091
1,1,1,130.0,1,38,7,8,135.6,1,0,1,1,0,26,0,0,0,0,11.1,0.6,2.02,Dropout,0,0,0,0.0,0.0,0,1,0,0,0.0
1,1,19,133.1,37,37,9,4,100.0,0,0,1,1,0,27,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,6,0.5,13.041666666666668,21,1,0,0,0.5714285714285714
1,1,39,140.0,37,37,9,6,140.0,1,0,1,1,1,20,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,10,0.8333333333333334,12.899999999999999,16,0,0,1,0.75
1,1,1,129.0,12,1,4,10,124.1,1,0,1,1,0,19,0,0,0,3,7.6,2.6,0.32,Dropout,0,10,1,0.1,7.0,20,0,0,0,0.5
1,1,1,148.0,38,38,4,9,131.6,0,0,1,1,1,18,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,10,0.8333333333333334,15.5,17,0,0,1,0.7058823529411765
1,1,1,143.0,1,1,4,4,129.0,1,0,1,1,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,12.365714285714288,16,0,0,0,1.0
1,1,1,128.0,37,37,9,9,135.7,1,0,1,1,0,19,0,0,0,0,10.8,1.4,1.74,Enrolled,2,12,10,0.8333333333333334,13.225,17,0,0,0,0.7058823529411765
1,1,1,100.0,37,37,9,9,108.0,1,0,1,1,0,34,7,0,4,0,7.6,2.6,0.32,Enrolled,2,24,14,0.5833333333333334,11.642857142857142,24,1,0,0,1.0
1,1,1,116.0,38,19,8,10,110.8,1,0,1,1,0,19,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,0,0.0,0.0,0,0,0,0,0.0
1,1,1,128.0,1,19,4,4,124.5,0,0,1,1,1,19,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,10,0.8333333333333334,13.166666666666668,19,0,0,1,0.631578947368421
2,1,1,120.0,2,2,1,4,100.0,0,0,1,1,0,30,3,0,5,0,15.5,2.8,-4.06,Dropout,0,24,8,0.3333333333333333,11.9,28,1,0,0,0.8571428571428571
1,1,1,121.0,1,3,9,3,123.8,0,0,0,1,0,22,0,4,0,0,10.8,1.4,1.74,Dropout,0,9,3,0.3333333333333333,6.0,12,0,1,0,0.75
1,1,1,137.0,3,38,1,9,131.4,0,0,0,1,0,19,0,0,0,0,15.5,2.8,-4.06,Dropout,0,10,7,0.7,10.666666666666668,20,0,1,0,0.5
1,1,1,115.0,38,1,9,8,118.5,0,0,1,1,0,21,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,2,0.2,10.0,19,0,0,0,0.5263157894736842
1,1,1,129.0,37,37,9,9,122.0,1,0,0,1,0,22,0,0,0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0.0,0,0,1,0,0.0
1,1,1,125.0,37,37,9,9,122.9,0,0,1,1,1,19,0,0,0,0,10.8,1.4,1.74,Enrolled,2,12,9,0.75,11.416666666666666,19,0,0,1,0.631578947368421
1,1,1,125.0,19,38,7,7,118.7,0,0,1,1,0,20,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,12,7,0.5833333333333334,11.541666666666668,25,0,0,0,0.48
1,1,19,133.1,3,1,2,8,100.0,1,0,1,1,0,35,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,3,0.25,5.875,23,1,0,0,0.5217391304347826
1,1,1,131.0,37,37,9,9,135.9,1,0,1,1,0,20,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,2,0.2,10.5,15,0,0,0,0.6666666666666666
1,1,1,133.1,6,11,4,5,138.4,0,0,1,1,0,21,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,8,0.8,13.4,13,0,0,0,0.7692307692307693
1,1,12,133.1,34,34,99,99,128.2,0,1,0,1,0,27,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,0,0.0,0.0,10,1,1,0,1.0
1,1,1,114.0,37,38,9,5,107.4,1,0,0,1,0,26,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,12,3,0.25,6.0,27,1,1,0,0.4444444444444444
1,1,1,127.0,1,33,3,3,129.8,0,0,0,1,0,20,0,0,0,0,10.8,1.4,1.74,Dropout,0,11,0,0.0,0.0,20,0,1,0,0.55
1,1,1,130.0,37,37,6,6,100.0,0,1,0,1,0,28,4,0,2,1,15.5,2.8,-4.06,Dropout,0,18,13,0.7222222222222222,11.744444444444444,36,1,1,0,0.5
1,1,1,121.0,19,38,9,7,113.0,1,0,1,1,0,19,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,13.75,12,0,0,0,1.0
1,0,1,120.0,37,19,9,9,107.0,0,0,0,1,0,47,0,0,0,0,12.7,3.7,-1.7,Dropout,0,10,0,0.0,0.0,10,1,1,0,1.0
4,1,12,120.0,37,37,4,9,130.0,0,0,0,1,0,55,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,10,0.8333333333333334,11.9,17,1,1,0,0.7058823529411765
1,1,1,120.0,37,37,5,9,120.0,1,0,1,1,0,39,0,0,1,0,16.2,0.3,-0.92,Dropout,0,12,2,0.16666666666666666,5.5,16,1,0,0,0.75
2,1,1,120.0,37,37,9,9,120.5,1,1,1,1,0,35,14,1,12,0,15.5,2.8,-4.06,Dropout,0,29,26,0.896551724137931,10.654761904761905,29,1,1,0,1.0
1,1,1,133.1,37,29,0,4,120.5,0,0,0,1,0,32,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,2,0.16666666666666666,5.5,22,1,1,0,0.5454545454545454
1,1,1,124.0,3,12,2,9,137.0,1,0,1,1,0,20,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,16.75,12,0,0,0,1.0
1,1,1,150.0,37,37,9,9,115.0,0,0,1,1,0,36,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,11,0.9166666666666666,13.385714285714286,17,1,0,0,0.7058823529411765
1,0,19,133.1,38,19,9,10,142.7,0,1,1,1,1,34,0,0,0,5,16.2,0.3,-0.92,Graduate,1,10,10,1.0,14.544642857142858,25,1,1,1,0.4
1,1,1,116.0,38,19,0,2,116.7,1,0,1,1,0,21,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,10,0,0.0,0.0,13,0,0,0,0.7692307692307693
1,0,1,133.1,37,19,3,10,136.1,0,0,1,1,1,42,0,0,0,0,13.9,-0.3,0.79,Dropout,0,10,2,0.2,10.5,28,1,0,0,0.35714285714285715
1,1,19,133.1,37,19,9,7,134.3,0,0,1,1,0,25,0,0,0,0,12.4,0.5,1.79,Dropout,0,12,5,0.4166666666666667,11.375,28,1,0,0,0.42857142857142855
1,1,1,167.0,38,38,6,7,153.0,1,0,1,1,1,18,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,1,0.08333333333333333,5.5,6,0,0,0,2.0
1,1,1,140.0,19,38,9,9,132.0,0,0,1,1,1,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,11,0.9166666666666666,12.416666666666668,12,0,0,1,1.0
1,1,1,124.0,38,19,9,7,129.6,1,0,1,1,0,19,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,12,1.0,11.491071428571429,17,0,0,0,0.7058823529411765
1,1,1,110.0,3,19,4,6,105.0,0,1,0,1,0,34,2,0,0,0,13.9,-0.3,0.79,Dropout,0,12,5,0.4166666666666667,11.416666666666668,21,1,1,0,0.5714285714285714
1,1,1,150.0,1,1,4,5,130.8,0,0,1,1,0,20,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,2,0.16666666666666666,6.0,27,0,0,0,0.4444444444444444
1,1,1,123.0,37,37,7,7,119.7,0,0,1,1,0,20,0,1,0,0,13.9,-0.3,0.79,Dropout,0,14,0,0.0,0.0,15,0,0,0,0.9333333333333333
1,1,1,152.0,19,19,4,9,132.5,0,0,1,1,0,21,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,14.54,16,0,0,0,1.0
1,1,39,130.0,1,19,3,10,130.0,1,0,1,1,0,19,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,10,0.8333333333333334,12.583333333333332,23,0,0,0,0.5217391304347826
1,1,1,133.1,1,1,4,4,120.0,0,1,0,1,0,31,0,1,0,1,9.4,-0.8,-3.12,Dropout,0,10,7,0.7,12.583333333333332,25,1,1,0,0.4
1,1,1,133.1,1,37,4,5,150.0,0,0,1,1,0,21,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,11,0.9166666666666666,14.541666666666668,17,0,0,0,0.7058823529411765
1,1,1,124.0,38,38,9,9,115.6,0,0,1,1,1,20,0,0,0,0,13.9,-0.3,0.79,Graduate,1,10,10,1.0,12.020833333333332,15,0,0,1,0.6666666666666666
1,1,6,119.1,1,19,4,10,119.1,0,0,1,1,0,22,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,12.733333333333334,14,0,0,0,1.0
1,1,1,128.0,19,19,3,3,123.5,1,0,0,1,0,19,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,12,4,0.3333333333333333,6.25,15,0,1,0,0.8
1,1,1,133.1,1,1,90,1,120.0,1,1,0,1,0,41,0,1,0,5,12.7,3.7,-1.7,Dropout,0,10,0,0.0,0.0,10,1,1,0,1.0
1,1,19,133.1,34,34,0,0,110.0,1,0,1,1,0,27,0,6,0,6,7.6,2.6,0.32,Dropout,0,14,0,0.0,0.0,14,1,0,0,1.0
1,1,1,145.0,1,1,4,10,131.4,0,0,1,0,0,19,0,0,0,0,13.9,-0.3,0.79,Dropout,0,15,14,0.9333333333333333,13.607142857142856,15,0,0,0,1.0
1,1,1,141.0,1,1,4,3,126.8,1,0,1,0,1,20,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,16,16,1.0,14.2,16,0,0,1,1.0
1,1,6,118.9,38,37,5,9,118.9,1,0,1,0,1,19,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,13.55,14,0,0,1,1.0
2,0,1,160.0,37,37,9,9,160.0,0,0,1,0,0,35,0,0,0,0,15.5,2.8,-4.06,Graduate,1,10,10,1.0,11.383333333333333,11,1,0,0,0.9090909090909091
1,1,1,111.0,19,12,7,3,115.9,1,0,1,0,0,22,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,14.428571428571429,14,0,0,0,0.8571428571428571
1,1,1,111.0,1,19,5,7,109.3,1,0,1,0,1,20,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,14.416666666666668,12,0,0,1,1.0
1,1,1,123.0,37,38,9,9,113.9,1,1,0,0,0,18,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,8,0.6666666666666666,11.053571428571429,16,0,1,0,0.75
1,1,1,133.0,37,37,9,9,121.8,1,0,1,0,1,18,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,9,0.75,10.725,16,0,0,1,0.75
1,1,3,140.0,1,37,9,5,140.0,0,0,1,0,0,30,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,15.675714285714283,16,1,0,0,1.0
1,1,1,122.0,38,38,9,7,114.7,0,1,1,0,1,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,11.416666666666668,17,0,1,1,0.7058823529411765
1,1,1,128.0,19,19,7,8,120.0,1,0,1,0,1,20,0,0,0,0,12.4,0.5,1.79,Enrolled,2,12,11,0.9166666666666666,14.75,13,0,0,1,0.9230769230769231
1,1,1,108.0,19,38,9,9,107.3,0,0,1,0,1,19,0,0,0,0,12.4,0.5,1.79,Enrolled,2,12,8,0.6666666666666666,10.575,23,0,0,1,0.5217391304347826
1,1,1,139.0,38,38,5,3,136.2,0,0,1,0,0,19,0,1,0,0,7.6,2.6,0.32,Graduate,1,10,10,1.0,13.166666666666668,14,0,0,0,0.7142857142857143
